Date time,Temperature,Wind Speed,Visibility,Cloud Cover,Relative Humidity,Conditions
10/8/2020 21:00,26.4,6.3,10,88.8,97.63,Overcast
10/8/2020 22:00,26.9,4.9,10,88.9,94.27,Overcast
10/8/2020 23:00,26.6,6.7,10,88.8,96.56,Overcast
10/9/2020 0:00,26,4.7,10,50,100,Partially cloudy
10/9/2020 1:00,26,3.3,10,54.7,99.45,Rain
10/9/2020 2:00,26,3.6,10,50,100,Partially cloudy
10/9/2020 3:00,26,3.6,10,50,100,Partially cloudy
10/9/2020 4:00,26,4.9,10,53.8,99.72,Partially cloudy
10/9/2020 5:00,26,3.6,9.2,50,100,Partially cloudy
10/9/2020 6:00,26,1.8,6,88.8,100,Overcast
10/9/2020 7:00,27.3,6.1,7.3,88.9,97.49,Overcast
10/9/2020 8:00,28,4.3,6.4,88.8,92.09,Overcast
10/9/2020 9:00,29,6,8,88.8,88.99,Overcast
10/9/2020 10:00,28.8,10.8,6.9,89.9,84.86,Overcast
10/9/2020 11:00,26.6,9,5,88.8,96.56,Overcast
10/9/2020 12:00,26.2,9.4,4.6,88.8,96.54,Overcast
10/9/2020 13:00,25.6,4.3,7.7,89.9,96.8,Rain
10/9/2020 14:00,26,3.3,7,88.8,100,Overcast
10/9/2020 15:00,26,5.4,7,88.8,100,Overcast
10/9/2020 16:00,26,8.5,7.6,89.9,99.56,Overcast
10/9/2020 17:00,26,10.1,8,88.8,100,Overcast
10/9/2020 18:00,26,10.4,8,88.8,97.62,Overcast
10/9/2020 19:00,26,5.2,9.1,88,94.07,Rain
10/9/2020 20:00,26,7.6,8,88.8,94.23,Overcast
10/9/2020 21:00,26,1.1,8,88.8,100,Overcast
10/9/2020 22:00,26,2.3,8.2,89.9,99.56,Overcast
10/9/2020 23:00,26,2.9,7.6,88.8,100,Overcast
10/10/2020 0:00,25.6,1.1,7,88.8,100,Overcast
10/10/2020 1:00,25,1,7.6,89.9,99.61,Rain
10/10/2020 2:00,25,0,8,88.8,100,Overcast
10/10/2020 3:00,25,0,8,88.8,100,Overcast
10/10/2020 4:00,25,0.7,7.8,88,99.83,Overcast
10/10/2020 5:00,25,1.1,6,88.8,100,Overcast
10/10/2020 6:00,25.4,2.5,4.6,88.8,100,Overcast
10/10/2020 7:00,26,1.6,6.8,89.9,99.5,Overcast
10/10/2020 8:00,27,1.1,6.8,88.8,94.27,Overcast
10/10/2020 9:00,28,0.7,8,88.8,88.91,Overcast
10/10/2020 10:00,28.4,1.3,8.2,88.9,86.22,Overcast
10/10/2020 11:00,29,4.3,7,88.8,88.99,Overcast
10/10/2020 12:00,30.4,3.3,8,72.6,79.25,Partially cloudy
10/10/2020 13:00,30,3.3,8.2,53.8,78.93,Rain
10/10/2020 14:00,27.6,10.8,7.2,66.3,91.05,Partially cloudy
10/10/2020 15:00,28.4,7.8,7.4,88.8,86.84,Overcast
10/10/2020 16:00,28.4,5.4,8.2,88.9,86.4,Overcast
10/10/2020 17:00,27.6,7.4,7.2,88.8,91.05,Overcast
10/10/2020 18:00,25,23.9,4.6,88.8,100,Overcast
10/10/2020 19:00,25,9.6,7.6,89.9,99.66,Rain
10/10/2020 20:00,25,4.7,8.8,72.6,100,Partially cloudy
10/10/2020 21:00,26,1.8,10,50,100,Partially cloudy
10/10/2020 22:00,25.9,1.3,7.3,89.9,99.61,Overcast
10/10/2020 23:00,26,1.8,6,88.8,100,Overcast
10/11/2020 0:00,26,1.8,7,88.8,100,Overcast
10/11/2020 1:00,26,0,6.4,89.9,99.72,Rain
10/11/2020 2:00,26,5.2,6,88.8,100,Overcast
10/11/2020 3:00,26,5.4,5,88.8,100,Overcast
10/11/2020 4:00,25,4.9,6.7,88,99.61,Overcast
10/11/2020 5:00,25,5.4,7,88.8,100,Overcast
10/11/2020 6:00,26,10.4,6.4,88.8,100,Overcast
10/11/2020 7:00,26,5.7,7.9,93.5,99.72,Overcast
10/11/2020 8:00,27,10.4,7.6,95.9,97.64,Overcast
10/11/2020 9:00,28,16.6,10,88.8,88.91,Overcast
10/11/2020 10:00,28.1,11.1,9.5,88.9,89.68,Overcast
10/11/2020 11:00,28,8.3,5.6,88.8,91.08,Overcast
10/11/2020 12:00,28.4,10.4,6.4,88.8,92.11,Overcast
10/11/2020 13:00,28.3,15.9,7.1,88.9,86.83,Rain
10/11/2020 14:00,28,22.1,8,72.6,85.84,Partially cloudy
10/11/2020 15:00,26,22.8,10,50,96.54,Partially cloudy
10/11/2020 16:00,26,13.4,10,89.9,94.02,Overcast
10/11/2020 17:00,26,8.6,10,88.8,100,Overcast
10/11/2020 18:00,26,9.4,10,88.8,100,Overcast
10/11/2020 19:00,25.9,12.1,8.2,89.9,99.5,Rain
10/11/2020 20:00,25.4,10.8,8,88.8,100,Overcast
10/11/2020 21:00,26,11.9,8,88.8,100,Overcast
10/11/2020 22:00,25.9,8.5,8.2,88,99.67,Overcast
10/11/2020 23:00,25.6,7.6,8,88.8,100,Overcast
10/12/2020 0:00,25,8.6,8,88.8,100,Overcast
10/12/2020 1:00,25,2.6,8.2,88,99.5,Rain
10/12/2020 2:00,25,7.6,8,88.8,100,Overcast
10/12/2020 3:00,25,6.7,5.2,88.8,100,Overcast
10/12/2020 4:00,25,4.4,4,88.9,99.72,Overcast
10/12/2020 5:00,25,4.7,6.4,88.8,100,Overcast
10/12/2020 6:00,25,2.5,6.6,88.8,100,Overcast
10/12/2020 7:00,25.6,4.9,5,88.9,99.72,Overcast
10/12/2020 8:00,25.4,6.3,5.6,88.8,100,Overcast
10/12/2020 9:00,26,9.4,8.8,88.8,97.62,Overcast
10/12/2020 10:00,27,7,10.9,88.9,94.01,Overcast
10/12/2020 11:00,28.4,9,10,88.8,81.83,Overcast
10/12/2020 12:00,30,13,10,72.6,77.31,Partially cloudy
10/12/2020 13:00,30.9,11.8,10.9,52.8,70.38,Rain
10/12/2020 14:00,31,11.2,10,72.6,68.78,Partially cloudy
10/12/2020 15:00,31,9.4,10,50,70.47,Partially cloudy
10/12/2020 16:00,30.6,10.8,10.9,53.8,69.34,Partially cloudy
10/12/2020 17:00,29,13,10,66.3,79.06,Partially cloudy
10/12/2020 18:00,28,11.2,10,88.8,81.78,Overcast
10/12/2020 19:00,26.9,17.1,10,89.9,89.08,Overcast
10/12/2020 20:00,26,18.4,10,88.8,94.23,Overcast
10/12/2020 21:00,26,19.2,10,88.8,94.23,Overcast
10/12/2020 22:00,25.5,10.4,10,88,96.31,Overcast
10/12/2020 23:00,25.4,8.3,8,50,97.61,Partially cloudy
10/13/2020 0:00,26,8.6,8,66.3,94.23,Partially cloudy
10/13/2020 1:00,26,5.6,8.2,88,99.45,Rain
10/13/2020 2:00,25,8.8,8,88.8,100,Overcast
10/13/2020 3:00,25,3.6,8,72.6,100,Partially cloudy
10/13/2020 4:00,25,3.3,8.2,53.8,99.67,Partially cloudy
10/13/2020 5:00,25,5.2,8.4,50,100,Partially cloudy
10/13/2020 6:00,25.4,4.7,6,88.8,97.61,Overcast
10/13/2020 7:00,26,1.6,7.7,89.9,99.45,Overcast
10/13/2020 8:00,26,6.7,7.4,88.8,97.62,Overcast
10/13/2020 9:00,28,4.7,8,66.3,83.79,Partially cloudy
10/13/2020 10:00,28.9,7.9,9.9,88.9,78.96,Overcast
10/13/2020 11:00,29.4,12.2,10,88.8,77.22,Overcast
10/13/2020 12:00,30,9.7,10,88.8,72.03,Overcast
10/13/2020 13:00,30,11.4,10.9,88.9,72.6,Rain
10/13/2020 14:00,30,15.8,10,88.8,74.63,Overcast
10/13/2020 15:00,29,14.8,10,88.8,79.06,Overcast
10/13/2020 16:00,28.4,16,10.9,88.9,76.95,Overcast
10/13/2020 17:00,25.4,20,3.8,88.8,97.61,Overcast
10/13/2020 18:00,26,14.8,8,88.8,94.23,Overcast
10/13/2020 19:00,25.9,13.4,9.9,89.9,94.07,Overcast
10/13/2020 20:00,25.6,13.7,10,88.8,96.53,Overcast
10/13/2020 21:00,25,9.7,10,88.8,100,Overcast
10/13/2020 22:00,25,7.5,10.9,88.9,99.55,Overcast
10/13/2020 23:00,25.4,10.8,10,88.8,97.61,Overcast
10/14/2020 0:00,26,13,10,88.8,94.23,Overcast
10/14/2020 1:00,25,10.8,9.3,88.9,99.44,Rain
10/14/2020 2:00,25,11.9,8,88.8,100,Overcast
10/14/2020 3:00,25,8.6,8,88.8,100,Overcast
10/14/2020 4:00,25,7.5,8.2,88.9,99.55,Overcast
10/14/2020 5:00,25,6.7,7.6,88.8,100,Overcast
10/14/2020 6:00,25,3.9,4.6,88.8,100,Overcast
10/14/2020 7:00,25.4,1,6.2,89.9,99.55,Overcast
10/14/2020 8:00,26,2.5,6,88.8,97.62,Overcast
10/14/2020 9:00,27,1.1,6.4,88.8,94.27,Overcast
10/14/2020 10:00,26.4,1.3,6.6,88.9,96.93,Overcast
10/14/2020 11:00,26.6,9.4,6.6,88.8,96.56,Overcast
10/14/2020 12:00,27,10.4,7.4,88.8,94.27,Overcast
10/14/2020 13:00,26.6,5.7,4.5,89.9,96.07,Rain
10/14/2020 14:00,26,5.9,5.8,88.8,100,Overcast
10/14/2020 15:00,26,9.4,8,88.8,100,Overcast
10/14/2020 16:00,25.9,7.9,8.9,75.1,96.48,Overcast
10/14/2020 17:00,26,10.4,10,50,100,Partially cloudy
10/14/2020 18:00,26,8.3,10,50,100,Partially cloudy
10/14/2020 19:00,25.9,9.8,10.9,53.8,99.56,Rain
10/14/2020 20:00,26,13.3,10,50,94.23,Partially cloudy
10/14/2020 21:00,26,13,10,50,94.23,Partially cloudy
10/14/2020 22:00,25,11.1,10.9,53.8,99.72,Partially cloudy
10/14/2020 23:00,25,9.4,10,50,100,Partially cloudy
10/15/2020 0:00,25,7.7,10,50,100,Partially cloudy
10/15/2020 1:00,25,10.8,8.1,54.7,99.72,Rain
10/15/2020 2:00,25,10.8,7,50,100,Partially cloudy
10/15/2020 3:00,25,11.5,8,50,100,Partially cloudy
10/15/2020 4:00,25,8.2,8.2,53.8,99.72,Partially cloudy
10/15/2020 5:00,25,8.3,8,50,100,Partially cloudy
10/15/2020 6:00,25,9,7.6,50,100,Partially cloudy
10/15/2020 7:00,25.4,9.1,8.2,68.5,99.55,Partially cloudy
10/15/2020 8:00,26.4,13.7,7,88.8,97.63,Overcast
10/15/2020 9:00,27.4,16.2,10,88.8,92.05,Overcast
10/15/2020 10:00,28,15,10.9,88.9,87.99,Overcast
10/15/2020 11:00,29,12.6,10,88.8,83.9,Overcast
10/15/2020 12:00,28.8,7.1,8.8,88.8,84.81,Overcast
10/15/2020 13:00,30.1,19.6,10.9,88,76.72,Overcast
10/15/2020 14:00,30.6,17.6,10,88.8,72.13,Overcast
10/15/2020 15:00,28.8,16.2,6,88.8,82.03,Overcast
10/15/2020 16:00,27.1,7.1,8.8,88.9,93.13,Overcast
10/15/2020 17:00,26.6,7.6,8,88.8,96.56,Overcast
10/15/2020 18:00,26,6.3,7.2,88.8,100,Overcast
10/15/2020 19:00,26.1,6.4,6.9,89.9,99.06,Rain
10/15/2020 20:00,25.6,13.3,6,88.8,100,Overcast
10/15/2020 21:00,25,6.7,8,88.8,100,Overcast
10/15/2020 22:00,25.1,3,8.2,89.9,99.39,Overcast
10/15/2020 23:00,26,5.4,6,88.8,100,Overcast
10/16/2020 0:00,26,11.9,7,88.8,100,Overcast
10/16/2020 1:00,25.9,8.5,7.3,89.9,99.5,Rain
10/16/2020 2:00,25.6,12.6,8,88.8,100,Overcast
10/16/2020 3:00,25,15.8,8,88.8,100,Overcast
10/16/2020 4:00,25,14.3,7.8,89.9,99.5,Overcast
10/16/2020 5:00,25,10.4,7,88.8,100,Overcast
10/16/2020 6:00,25,10.1,7,92.9,100,Overcast
10/16/2020 7:00,25,9.8,8.6,100,99.39,Overcast
10/16/2020 8:00,26,12.2,8,100,96.54,Overcast
10/16/2020 9:00,27,14.8,10,100,94.27,Overcast
10/16/2020 10:00,27.4,15.5,10.9,100,91.6,Overcast
10/16/2020 11:00,26.6,21.3,6.8,100,94.26,Overcast
10/16/2020 12:00,26.4,16.6,8.8,100,97.63,Overcast
10/16/2020 13:00,27.1,20.1,10.9,99.1,92.82,Overcast
10/16/2020 14:00,28,13.3,8,100,88.91,Overcast
10/16/2020 15:00,25,26.6,6.2,100,96.51,Overcast
10/16/2020 16:00,25.4,15.7,9.9,100,97.01,Overcast
10/16/2020 17:00,26,15.5,10,100,91.97,Overcast
10/16/2020 18:00,25,15.8,10,100,94.19,Overcast
10/16/2020 19:00,25,7.8,10.9,100,93.98,Rain
10/16/2020 20:00,25,8.3,10,100,96.51,Overcast
10/16/2020 21:00,25,10.4,10,100,100,Overcast
10/16/2020 22:00,25,9.5,10,100,99.44,Overcast
10/16/2020 23:00,25,8.6,10,100,100,Overcast
10/17/2020 0:00,25,8.6,10,100,100,Overcast
10/17/2020 1:00,25,7.5,9.3,94.4,99.61,Rain
10/17/2020 2:00,25,10.1,8,88.8,100,Overcast
10/17/2020 3:00,25,13,8,88.8,100,Overcast
10/17/2020 4:00,25,12.4,8.2,88,99.05,Overcast
10/17/2020 5:00,25,17.6,8,88.8,94.19,Overcast
10/17/2020 6:00,25,20.3,8,92.9,94.19,Overcast
10/17/2020 7:00,24.9,16,7.3,100,99.66,Overcast
10/17/2020 8:00,25,9.4,7,100,100,Overcast
10/17/2020 9:00,26,12.2,8,100,94.23,Overcast
10/17/2020 10:00,27.3,12.5,9.1,100,88.42,Overcast
10/17/2020 11:00,28,16.2,10,100,83.79,Overcast
10/17/2020 12:00,29,14.4,10,100,81.9,Overcast
10/17/2020 13:00,29.4,18.2,10.9,99.1,77.05,Rain
10/17/2020 14:00,30,21.3,10,95.9,72.84,Overcast
10/17/2020 15:00,26.1,25.9,5,90,94.24,Overcast
10/17/2020 16:00,26.4,14.1,8.2,69.4,91.95,Partially cloudy
10/17/2020 17:00,26,14.4,7,88.8,94.23,Overcast
10/17/2020 18:00,26,11.5,7,88.8,94.23,Overcast
10/17/2020 19:00,26,7.8,7.6,100,94.23,Rain
10/17/2020 20:00,26,6.3,8,100,94.23,Overcast
10/17/2020 21:00,26,6.3,9.2,100,94.23,Overcast
10/17/2020 22:00,25.1,8.5,7.8,98.1,99.22,Overcast
10/17/2020 23:00,25,9.4,7.4,100,100,Overcast
10/18/2020 0:00,25,5.2,8,100,100,Overcast
10/18/2020 1:00,25,1.6,8.2,98.1,99.5,Rain
10/18/2020 2:00,25.4,2.9,8,100,100,Overcast
10/18/2020 3:00,25,1.5,7,100,100,Overcast
10/18/2020 4:00,25,2.6,6.7,98.1,99.55,Overcast
10/18/2020 5:00,23.4,9.7,8,100,96.47,Overcast
10/18/2020 6:00,24,6.7,8,88.8,100,Overcast
10/18/2020 7:00,24.9,6.1,10.9,93.5,96.35,Rain
10/18/2020 8:00,25.4,7.7,8.8,100,97.61,Overcast
10/18/2020 9:00,26.4,16,10,95.9,92,Overcast
10/18/2020 10:00,27,15.7,10.9,88.9,88.19,Overcast
10/18/2020 11:00,28,15.2,10,100,80.87,Overcast
10/18/2020 12:00,29,16.6,10,100,79.06,Overcast
10/18/2020 13:00,28.5,9.8,10,100,80.8,Rain
10/18/2020 14:00,28,9.4,10,100,83.79,Overcast
10/18/2020 15:00,28,8.6,10,100,83.79,Overcast
10/18/2020 16:00,27,7.8,10,100,88.84,Overcast
10/18/2020 17:00,27,6.3,10,100,88.84,Overcast
10/18/2020 18:00,27,6.7,10,100,91.01,Overcast
10/18/2020 19:00,26.9,5.7,10.9,100,94.27,Overcast
10/18/2020 20:00,27,5.4,10,100,94.27,Overcast
10/18/2020 21:00,26,5.4,10,100,100,Overcast
10/18/2020 22:00,26,3.9,10,94.4,94.23,Overcast
10/18/2020 23:00,26,5.4,10,88.8,94.23,Overcast
10/19/2020 0:00,26,5.4,10,88.8,94.23,Overcast
10/19/2020 1:00,25.9,3.3,10,89.9,94.39,Rain
10/19/2020 2:00,26,2.9,10,88.8,94.23,Overcast
10/19/2020 3:00,26,4.7,10,88.8,94.23,Overcast
10/19/2020 4:00,25,2.3,10.2,88.9,99.72,Overcast
10/19/2020 5:00,26,3.9,8,88.8,100,Overcast
10/19/2020 6:00,26,3.6,7,88.8,100,Overcast
10/19/2020 7:00,26.4,3.6,8.6,100,97.47,Overcast
10/19/2020 8:00,27.4,2.9,8.8,50,92.05,Partially cloudy
10/19/2020 9:00,28.4,4.3,9.2,66.3,84.77,Partially cloudy
10/19/2020 10:00,29.3,11.1,9.1,88.9,79.99,Overcast
10/19/2020 11:00,30.4,12.6,10,88.8,72.91,Overcast
10/19/2020 12:00,31,17.6,10,72.6,64.05,Partially cloudy
10/19/2020 13:00,31,15.4,10.9,53.8,66.37,Partially cloudy
10/19/2020 14:00,30.6,14.8,10,50,67.94,Partially cloudy
10/19/2020 15:00,30,16.9,10,50,70.29,Partially cloudy
10/19/2020 16:00,30.1,8.2,12,58.1,73.29,Partially cloudy
10/19/2020 17:00,29.1,7.6,10,90,79.07,Overcast
10/19/2020 18:00,28.1,5.4,10,90,83.79,Overcast
10/19/2020 19:00,28,3.9,10.9,88.9,84.02,Overcast
10/19/2020 20:00,28,2.1,10,88.8,85.84,Overcast
10/19/2020 21:00,28,0.7,10,88.8,88.91,Overcast
10/19/2020 22:00,27,1.6,10.2,86.1,93.75,Overcast
10/19/2020 23:00,27.4,1.1,8,88.8,92.05,Overcast
10/20/2020 0:00,26.6,10.2,8,88.8,94.26,Overcast
10/20/2020 1:00,25.9,7.7,9.2,89.9,94.23,Rain
10/20/2020 2:00,26,7,8,88.8,94.23,Overcast
10/20/2020 3:00,26,9.4,8,88.8,94.23,Overcast
10/20/2020 4:00,25,6.1,8.6,88.9,97.5,Overcast
10/20/2020 5:00,25,5.2,9,88.8,94.19,Overcast
10/20/2020 6:00,25,3.6,8.6,72.6,94.19,Partially cloudy
10/20/2020 7:00,26.3,2.3,9.9,53.8,89.23,Partially cloudy
10/20/2020 8:00,27.4,8.6,10,50,86.74,Partially cloudy
10/20/2020 9:00,28.4,9.4,10,88.8,81.83,Overcast
10/20/2020 10:00,29.4,7.5,10.9,73.3,76.97,Partially cloudy
10/20/2020 11:00,31.4,9,10,50,68.86,Partially cloudy
10/20/2020 12:00,31.6,9.7,10,66.3,65.76,Partially cloudy
10/20/2020 13:00,32,9.5,10.9,88.9,66.2,Overcast
10/20/2020 14:00,31.4,8.3,10,88.8,68.86,Overcast
10/20/2020 15:00,31.6,8.3,10,88.8,65.76,Overcast
10/20/2020 16:00,31,8.5,10.9,53.8,70.08,Partially cloudy
10/20/2020 17:00,30,9.8,10,50,73.8,Partially cloudy
10/20/2020 18:00,29,8.3,10,50,79.06,Partially cloudy
10/20/2020 19:00,28,7.6,10,52.8,83.09,Partially cloudy
10/20/2020 20:00,28,10.1,10,50,85.84,Partially cloudy
10/20/2020 21:00,28,6.7,10,50,88.91,Partially cloudy
10/20/2020 22:00,27,6.1,10,50.9,92.09,Partially cloudy
10/20/2020 23:00,27,7.6,10,50,91.01,Partially cloudy
10/21/2020 0:00,27,7.8,10,50,94.27,Partially cloudy
10/21/2020 1:00,27,8.2,10,52.8,91.88,Rain
10/21/2020 2:00,26.6,8.3,10,50,93.21,Partially cloudy
10/21/2020 3:00,26,9.4,10,50,97.62,Partially cloudy
10/21/2020 4:00,26,7,10.9,50.9,93.97,Partially cloudy
10/21/2020 5:00,26,9.8,10,50,94.23,Partially cloudy
10/21/2020 6:00,26,9.4,8,88.8,94.23,Overcast
10/21/2020 7:00,26.4,11.1,9.1,88.9,96.71,Overcast
10/21/2020 8:00,27,11.2,8.8,88.8,94.27,Overcast
10/21/2020 9:00,28.6,11.9,10,88.8,85.9,Overcast
10/21/2020 10:00,29,8.9,10.9,88.9,83.48,Overcast
10/21/2020 11:00,30,6,10,88.8,79.19,Overcast
10/21/2020 12:00,31,7.8,10,88.8,74.79,Overcast
10/21/2020 13:00,31,10.8,10.9,88.9,74.17,Overcast
10/21/2020 14:00,30.6,14.8,10,100,72.13,Overcast
10/21/2020 15:00,29.6,13,10,100,76.39,Overcast
10/21/2020 16:00,29,7.8,10,99.1,79.67,Overcast
10/21/2020 17:00,29,6.7,9.2,100,79.06,Overcast
10/21/2020 18:00,28.1,9.4,8,100,88.92,Overcast
10/21/2020 19:00,27.9,3.3,9.9,98.1,86.99,Rain
10/21/2020 20:00,27.6,4.3,10,95.9,82.81,Overcast
10/21/2020 21:00,27,1.1,10,88.8,88.84,Overcast
10/21/2020 22:00,27,1.6,10.9,49.1,88.99,Partially cloudy
10/21/2020 23:00,27,4.3,10,50,94.27,Partially cloudy
10/22/2020 0:00,27,4.7,10,50,94.27,Partially cloudy
10/22/2020 1:00,26.6,4.9,10.2,52.8,96.34,Partially cloudy
10/22/2020 2:00,26,4.7,7.6,66.3,97.62,Partially cloudy
10/22/2020 3:00,26,4.3,7,88.8,96.54,Overcast
10/22/2020 4:00,26,4.9,6.7,83.3,99.56,Overcast
10/22/2020 5:00,25.6,5.4,6,88.8,100,Overcast
10/22/2020 6:00,25.4,4.3,6.8,72.6,97.61,Partially cloudy
10/22/2020 7:00,26.1,5,7.2,30,89.52,Partially cloudy
10/22/2020 8:00,27.4,3.3,8,27,83.72,Partially cloudy
10/22/2020 9:00,28.4,5.2,8.4,35.2,78.98,Partially cloudy
10/22/2020 10:00,30.2,5.7,10.9,53.8,72.8,Partially cloudy
10/22/2020 11:00,31.4,6.3,10,88.8,64.86,Overcast
10/22/2020 12:00,32,6.3,10,88.8,62.71,Overcast
10/22/2020 13:00,32.9,5.7,10.9,74.2,59.58,Partially cloudy
10/22/2020 14:00,33.4,3.9,10,50,54.54,Partially cloudy
10/22/2020 15:00,33,2.9,10,50,49.4,Partially cloudy
10/22/2020 16:00,32.9,6.7,12,53.8,50.15,Partially cloudy
10/22/2020 17:00,31.6,6.3,10,50,54.83,Partially cloudy
10/22/2020 18:00,30,9.7,8,88.8,66.18,Overcast
10/22/2020 19:00,29.5,5.4,9.1,88.9,68.35,Overcast
10/22/2020 20:00,29,6.7,8.8,88.8,71.85,Overcast
10/22/2020 21:00,29,7.6,10,72.6,74.46,Partially cloudy
10/22/2020 22:00,28.4,6.9,10,53.8,80.54,Partially cloudy
10/22/2020 23:00,28.6,8.3,10,50,76.24,Partially cloudy
10/23/2020 0:00,26.6,5.9,9.6,50,88.8,Partially cloudy
10/23/2020 1:00,25.9,7,9.5,69.4,89,Rain
10/23/2020 2:00,26,6.3,10,88.8,88.76,Overcast
10/23/2020 3:00,26,7.6,10,88.8,88.76,Overcast
10/23/2020 4:00,25.9,8.5,10,88.9,87.4,Overcast
10/23/2020 5:00,26,9.7,10,88.8,83.56,Overcast
10/23/2020 6:00,26,7.6,8,88.8,83.56,Overcast
10/23/2020 7:00,26,9.1,9.5,53.8,84.23,Partially cloudy
10/23/2020 8:00,27.4,11.5,9,50,76.92,Partially cloudy
10/23/2020 9:00,28.4,10.4,9.4,88.8,70.8,Overcast
10/23/2020 10:00,30.2,7.8,10.9,88.9,63.88,Overcast
10/23/2020 11:00,31,9,10,50,58.81,Partially cloudy
10/23/2020 12:00,31.4,8.6,10,50,56.06,Partially cloudy
10/23/2020 13:00,31,6.4,10.9,74.2,58.85,Partially cloudy
10/23/2020 14:00,31.6,6.7,10,50,56.86,Partially cloudy
10/23/2020 15:00,31,2.5,10,50,60.97,Partially cloudy
10/23/2020 16:00,30.9,5.4,10.9,53.8,60.61,Partially cloudy
10/23/2020 17:00,30.2,10.5,9.2,50,65.47,Partially cloudy
10/23/2020 18:00,28.6,10.1,8,50,76.24,Partially cloudy
10/23/2020 19:00,28,8.7,9.1,88,79.55,Overcast
10/23/2020 20:00,28,5.9,8,88.8,78.92,Overcast
10/23/2020 21:00,27.6,7.6,7.4,88.8,85.8,Overcast
10/23/2020 22:00,27,6.1,9.1,88,88.84,Overcast
10/23/2020 23:00,27,7.6,8,88.8,88.84,Overcast
10/24/2020 0:00,26.6,6.7,8,88.8,90.99,Overcast
10/24/2020 1:00,26,1.3,9.5,88,94.02,Overcast
10/24/2020 2:00,26,6.3,9,88.8,90.95,Overcast
10/24/2020 3:00,26,4.7,9,88.8,94.23,Overcast
10/24/2020 4:00,26,4.9,7.8,73.3,87.31,Partially cloudy
10/24/2020 5:00,26,5.4,7,50,81.53,Partially cloudy
10/24/2020 6:00,26,6.3,7.4,66.3,78.64,Partially cloudy
10/24/2020 7:00,26,5.4,9.1,100,82.51,Overcast
10/24/2020 8:00,27,6.7,8,79.7,74.14,Overcast
10/24/2020 9:00,28.4,7.6,8,50,68.29,Partially cloudy
10/24/2020 10:00,29.7,2.3,9.9,52.8,63.59,Partially cloudy
10/24/2020 11:00,31.4,5.4,10,50,54.05,Partially cloudy
10/24/2020 12:00,32.6,6.3,10,50,50.54,Partially cloudy
10/24/2020 13:00,31.9,5.7,10.9,67.5,52.59,Partially cloudy
10/24/2020 14:00,31,12.2,10,88.8,58.81,Overcast
10/24/2020 15:00,31,10.1,10,88.8,62.5,Overcast
10/24/2020 16:00,30.5,14.1,10.9,74.2,61.79,Partially cloudy
10/24/2020 17:00,28.6,14.8,10,50,71.78,Partially cloudy
10/24/2020 18:00,28,11.9,10,50,76.15,Partially cloudy
10/24/2020 19:00,28,10.2,10.9,53.8,79.36,Partially cloudy
10/24/2020 20:00,27.6,10.4,10,50,80.81,Partially cloudy
10/24/2020 21:00,27,8.3,10,50,83.68,Partially cloudy
10/24/2020 22:00,27,8.8,10.9,52.8,84.24,Partially cloudy
10/24/2020 23:00,27,4.7,10,50,83.68,Partially cloudy
10/25/2020 0:00,27,6.3,10,50,85.74,Partially cloudy
10/25/2020 1:00,26.9,6.9,10.9,52.8,88.88,Partially cloudy
10/25/2020 2:00,26.6,4.3,10,50,90.99,Partially cloudy
10/25/2020 3:00,26,5.2,10,50,88.76,Partially cloudy
10/25/2020 4:00,25.6,3.6,10.9,52.8,91.48,Partially cloudy
10/25/2020 5:00,25,1.8,10,50,94.19,Partially cloudy
10/25/2020 6:00,26,2.5,9,50,88.76,Partially cloudy
10/25/2020 7:00,27.3,4.6,10.9,53.8,85.56,Partially cloudy
10/25/2020 8:00,28.4,5.4,10,72.6,77.07,Partially cloudy
10/25/2020 9:00,27.4,9.8,7.2,66.3,78.98,Partially cloudy
10/25/2020 10:00,27.5,10.5,9.9,88.9,80.85,Overcast
10/25/2020 11:00,29.4,11.2,10,50,68.48,Partially cloudy
10/25/2020 12:00,30,11.2,10,88.8,63.84,Overcast
10/25/2020 13:00,30.4,10.5,10.9,88,64.98,Overcast
10/25/2020 14:00,30.4,6,10,50,64.65,Partially cloudy
10/25/2020 15:00,31,5.9,10,72.6,62.5,Partially cloudy
10/25/2020 16:00,29.4,8,10.4,88.9,72.08,Overcast
10/25/2020 17:00,28.6,12.2,10,88.8,80.94,Overcast
10/25/2020 18:00,27.6,10.1,10,88.8,83.74,Overcast
10/25/2020 19:00,27.5,7.7,10.2,88.9,85.89,Overcast
10/25/2020 20:00,27,9.4,8,88.8,86.71,Overcast
10/25/2020 21:00,27,10.4,8,88.8,78.78,Overcast
10/25/2020 22:00,26.5,2.6,10.9,50.9,86.23,Partially cloudy
10/25/2020 23:00,26,3.3,10,50,88.76,Partially cloudy
10/26/2020 0:00,25.6,8.6,10,50,90.92,Partially cloudy
10/26/2020 1:00,25,6.1,10.2,53.8,93.72,Partially cloudy
10/26/2020 2:00,25,6.3,8,50,94.19,Partially cloudy
10/26/2020 3:00,25,3.6,8,50,94.19,Partially cloudy
10/26/2020 4:00,25.9,4.9,6.7,49.1,91.14,Partially cloudy
10/26/2020 5:00,25.6,8.8,7,50,85.6,Partially cloudy
10/26/2020 6:00,25.4,6,7,50,86.56,Partially cloudy
10/26/2020 7:00,26.4,5.2,7.9,40.8,82.09,Partially cloudy
